Sentence_id,Type
PHERES19766,Responsibility
HONEXP10197,Responsibility
PHEREQ17758,Requirement
INDRES36073,Responsibility
HONREQ14304,Requirement
UAESSK24436,Requirement
INDSSK36976,SoftSkill
COGEDU38858,Education
PHERES7209,Responsibility
INDSKL53027,Skill
HONEXP19080,Experience
PHESSK35576,SoftSkill
COGREQ43190,Responsibility
UAEREQ31724,Requirement
INDSKL10528,Responsibility
UAEREQ23247,Requirement
UAESKL19123,Requirement
PHESSK5644,SoftSkill
GERRES21799,Responsibility
HONEXP11217,Experience
UAERES19006,Responsibility
INDRES39609,Responsibility
PHERES19866,Responsibility
UAESSK2840,Requirement
GERRES50045,Responsibility
UAERES41014,Responsibility
COGREQ14333,Requirement
PHEREQ14034,Requirement
COGREQ4668,Requirement
INDREQ26587,Requirement
PHEREQ33051,Requirement
UAEEXP10848,Responsibility
PHEEXP40666,Experience
UAERES21355,Responsibility
UAEEDU15614,Education
HONSSK26100,Requirement
INDRES41683,Requirement
COGREQ3310,SoftSkill
COGRES18207,Responsibility
INDSSK47357,SoftSkill
HONSSK13327,Skill
COGSKL2613,Requirement
INDREQ16990,Requirement
GERSSK2268,SoftSkill
COGEXP33925,Experience
GEREXP26165,Experience
HONEXP4805,Experience
PHEEXP26197,Experience
UAEREQ37219,Education
HONSSK11101,Responsibility
INDEXP30309,Experience
INDEXP41891,Experience
INDRES26484,Responsibility
UAESKL5928,Skill
GERSKL40889,Responsibility
COGREQ43468,Skill
INDEXP25817,Experience
GEREXP3230,Experience
INDSSK10938,Responsibility
UAERES4170,Responsibility
UAERES2790,SoftSkill
COGREQ45630,Responsibility
UAEEXP51745,Experience
COGRES21110,Responsibility
GERRES1064,Responsibility
PHEREQ37844,Requirement
PHEREQ51750,Requirement
UAEREQ8375,Skill
INDRES13010,Responsibility
INDSSK3747,Skill
GERSSK14520,SoftSkill
INDSKL41294,Requirement
HONEXP7026,Experience
UAEREQ46026,Responsibility
COGRES32998,Responsibility
HONREQ14068,Requirement
UAEEXP28537,Experience
INDSSK15796,SoftSkill
UAEEDU18999,Education
UAEEXP22293,Experience
UAESKL14825,SoftSkill
INDSSK52947,SoftSkill
INDSKL19181,Skill
GERREQ7887,Responsibility
PHEREQ9762,Requirement
INDEDU52169,SoftSkill
GERREQ33111,Responsibility
GEREDU35352,Responsibility
UAEEDU2307,Education
INDSSK22666,SoftSkill
GEREDU6268,Education
HONEXP27365,Experience
COGSSK3866,SoftSkill
INDSKL278,Requirement
GEREXP38891,Experience
INDREQ33597,Requirement
COGRES21413,Responsibility
GERRES6297,Responsibility
COGSSK41178,SoftSkill
UAESKL47823,Responsibility
INDREQ22547,Requirement
INDRES17858,Responsibility
HONEDU6684,Education
HONSSK49814,Requirement
PHEEXP50762,Experience
HONREQ6818,Requirement
COGRES6014,Responsibility
PHERES21928,Responsibility
PHESSK6479,SoftSkill
UAEREQ38503,Requirement
COGREQ20422,Education
PHEREQ47831,Requirement
UAESKL9803,Skill
COGRES13742,Requirement
UAESKL38193,Skill
COGEXP12587,Requirement
PHESSK38825,Responsibility
UAERES19874,Responsibility
INDEDU50875,Education
HONREQ48775,Requirement
GERREQ1650,Requirement
UAEEXP29654,Experience
COGEXP20563,Responsibility
COGSSK18981,Responsibility
INDREQ13343,Education
COGRES12682,Responsibility
PHESSK18396,SoftSkill
COGRES26321,Responsibility
COGRES31551,Responsibility
HONSSK18375,Skill
COGRES23143,Responsibility
INDEXP26725,Experience
GERRES8400,Responsibility
HONSSK1505,SoftSkill
PHERES9857,Responsibility
COGSSK12011,SoftSkill
PHEEXP6803,Experience
PHEREQ47328,Requirement
INDRES15023,Responsibility
COGSSK46519,Responsibility
PHEREQ5092,Requirement
UAESKL42587,Requirement
PHESSK35741,SoftSkill
GERREQ46447,Requirement
PHESKL2682,Requirement
COGEXP44941,SoftSkill
UAEREQ49959,Responsibility
INDSKL2734,Skill
HONRES21696,Responsibility
HONRES52116,Responsibility
PHEEXP28091,Experience
HONSSK45457,SoftSkill
HONREQ4066,Requirement
UAEEXP40959,Requirement
INDSKL3022,Responsibility
PHERES51899,Responsibility
COGREQ33519,Requirement
PHEEDU6939,Education
INDSKL13713,Requirement
PHESSK4115,SoftSkill
COGREQ18449,Requirement
GERSKL20161,SoftSkill
PHEREQ13695,Requirement
COGREQ22419,Responsibility
INDREQ18054,Requirement
HONREQ45614,Requirement
COGSSK8100,Requirement
HONRES6540,Responsibility
HONSSK13160,Requirement
COGRES44615,Responsibility
HONREQ14279,Requirement
PHEREQ12531,Skill
INDRES44896,Responsibility
GERREQ15312,Requirement
COGREQ22613,Requirement
COGRES15730,Responsibility
COGREQ20676,Requirement
PHESKL47347,Responsibility
COGRES33838,Skill
INDEDU20995,Education
PHESSK21284,Requirement
PHESKL44908,Responsibility
HONEDU15656,Education
HONEXP8218,Experience
COGSSK14556,Requirement
COGREQ50557,SoftSkill
UAERES2376,Responsibility
PHEREQ13629,Skill
COGEXP45716,SoftSkill
INDRES43882,Responsibility
PHERES29640,Responsibility
GERRES23641,Requirement
UAERES24768,Responsibility
GEREXP42820,Experience
PHEEXP11755,Experience
UAESSK3694,SoftSkill
INDSKL885,Skill
COGSKL52479,Responsibility
UAERES407,Experience
PHESSK49859,SoftSkill
GERSSK18067,SoftSkill
PHEEXP6860,Experience
COGSKL26640,Responsibility
GERRES50008,Responsibility
HONSKL44434,Skill
INDEXP12728,Experience
HONRES47252,Responsibility
HONEXP2636,Requirement
UAESSK7530,Responsibility
HONREQ7611,Requirement
COGREQ35408,Requirement
COGSKL10692,Skill
COGSKL20902,SoftSkill
COGSSK16245,SoftSkill
PHEEDU52816,Responsibility
UAEREQ40207,Requirement
HONEXP28946,Experience
HONREQ3418,Responsibility
PHEEXP30620,Experience
INDREQ6983,Requirement
PHEEXP429,Experience
INDSKL2030,Skill
COGRES20782,Responsibility
HONSSK7932,SoftSkill
COGREQ12771,Requirement
UAESSK32485,SoftSkill
PHEREQ8224,SoftSkill
PHESKL39404,Responsibility
INDREQ11940,Requirement
PHESSK7883,Requirement
GERSSK9686,Skill
UAEREQ15723,Requirement
UAESKL21253,Requirement
COGREQ24405,Requirement
UAERES33871,Responsibility
INDSSK11087,SoftSkill
GEREDU1380,Responsibility
UAEEDU17866,Education
GERREQ13842,Responsibility
PHEEXP9829,Experience
PHEREQ3127,Requirement
UAESKL37331,Requirement
GEREXP11278,Experience
COGEDU50,Education
PHEEXP10105,Experience
PHEREQ25086,Responsibility
INDSKL9703,Skill
HONEXP10546,Experience
HONSKL50498,Skill
COGSKL5883,Responsibility
COGEXP37138,Experience
PHEREQ39092,Requirement
UAERES18097,Responsibility
PHEEXP11784,Experience
COGREQ46674,Requirement
COGRES32322,Responsibility
HONRES27153,Responsibility
PHERES756,Responsibility
UAEREQ846,Requirement
INDRES22112,SoftSkill
INDSKL13994,Requirement
HONSSK27139,SoftSkill
GEREXP2927,Experience
INDEXP40429,Experience
INDEXP18434,Experience
INDSSK5345,SoftSkill
PHESSK14308,Skill
PHERES13807,Responsibility
GERRES917,Responsibility
COGEXP23199,Experience
HONSKL6507,Requirement
HONRES38755,Responsibility
INDSSK13454,Skill
COGSSK8873,Skill
INDSKL1998,Skill
INDEXP6515,Experience
HONEXP17136,Experience
GEREXP2651,Experience
GERRES37013,Responsibility
HONREQ13592,Requirement
HONRES16344,Requirement
UAEREQ5496,Requirement
PHERES5001,SoftSkill
UAESSK19662,Responsibility
HONRES27789,Responsibility
HONRES17938,SoftSkill
COGEDU31274,Education
PHESSK16478,SoftSkill
HONRES14682,Responsibility
GERSKL8533,Requirement
UAEEDU37093,Education
HONSKL45865,Requirement
HONRES49823,Responsibility
COGRES33432,Responsibility
COGEDU50094,Education
COGREQ14381,Responsibility
UAEREQ34817,Requirement
COGRES11142,Responsibility
INDRES31453,Responsibility
UAESSK2842,SoftSkill
HONSSK28010,Requirement
UAEREQ27844,Requirement
HONSKL12756,Requirement
GERREQ2842,Requirement
GERREQ49504,Requirement
INDEDU21254,Experience
GERSKL47061,Requirement
GERREQ27022,Requirement
INDSKL12761,SoftSkill
HONRES26453,Responsibility
COGRES7154,Responsibility
COGREQ19322,Requirement
GERREQ31591,Education
PHEEXP43685,Experience
HONSKL6866,Requirement
INDRES11477,Responsibility
UAERES46855,Responsibility
UAERES1532,Skill
COGRES36448,Responsibility
PHESSK45592,SoftSkill
GERSKL3217,SoftSkill
INDREQ8643,Responsibility
GERSSK16431,Responsibility
HONRES30835,Responsibility
GERSSK51726,SoftSkill
COGEDU52792,Education
HONEXP49239,Experience
INDREQ14381,Responsibility
HONSKL7931,Requirement
HONSSK31993,SoftSkill
INDSSK20187,SoftSkill
UAEREQ8805,Requirement
PHEEXP22226,Experience
UAESKL9396,Skill
GERSKL43314,Skill
COGRES16363,Responsibility
HONEXP2012,Experience
INDREQ25063,Requirement
HONEXP21995,Experience
GERREQ7693,Requirement
COGRES21625,Responsibility
HONSKL33709,Skill
UAEREQ43052,Requirement
PHEREQ11815,Requirement
INDRES39807,Responsibility
COGSSK19948,SoftSkill
PHEEDU40026,Responsibility
HONSKL3414,Requirement
COGSSK7692,Requirement
UAEREQ35457,Requirement
INDREQ49962,Requirement
UAERES36549,Responsibility
INDREQ66,Requirement
PHEREQ4003,Requirement
INDREQ40173,Requirement
HONEXP5809,Experience
HONREQ41976,Requirement
GERSKL21491,Requirement
GERSKL11808,Requirement
UAERES36462,Responsibility
HONEDU22475,Education
COGREQ38026,Responsibility
HONSKL13050,Skill
UAEEXP15228,Experience
PHESKL51793,SoftSkill
INDREQ32632,Requirement
COGREQ21096,Education
COGREQ8827,Responsibility
HONEXP7711,Experience
COGEXP4242,Experience
GERSSK41939,Requirement
GERSKL11336,Requirement
HONREQ44493,Requirement
INDSSK17447,SoftSkill
INDREQ18854,Requirement
GERSKL20582,Skill
PHESSK36179,SoftSkill
COGRES20156,Responsibility
COGEDU18501,Responsibility
UAESSK1666,Requirement
PHERES25156,Responsibility
INDRES38494,Requirement
HONRES5602,Responsibility
COGEDU10076,SoftSkill
UAERES21371,Responsibility
UAESKL15802,Responsibility
COGREQ20915,SoftSkill
UAEEXP8174,Experience
PHEEXP4529,Experience
HONREQ43327,Education
GERRES41215,Skill
PHEEXP29168,Experience
HONREQ8208,Requirement
HONSSK11134,SoftSkill
GERSSK2160,SoftSkill
GERRES47648,Requirement
INDREQ23439,Requirement
GERSKL19569,SoftSkill
UAEREQ14780,Requirement
HONSKL52197,Requirement
INDREQ38859,Requirement
COGREQ41069,Requirement
INDSSK46750,Requirement
PHEEXP906,Experience
COGRES43376,Responsibility
INDEDU21572,Education
GERREQ3688,Requirement
UAEEDU18571,Education
INDREQ2331,Requirement
PHEEXP9627,Experience
UAEREQ19164,Requirement
UAERES44934,Responsibility
UAESKL13989,Education
COGREQ25820,Responsibility
UAERES13611,Responsibility
HONREQ9589,Requirement
GERSSK49813,SoftSkill
INDEXP8394,Experience
INDRES662,Responsibility
GERRES16489,Responsibility
GEREXP3058,Experience
INDREQ15598,Requirement
INDRES28211,Responsibility
PHEREQ16335,Requirement
UAERES31589,Responsibility
UAERES18792,Responsibility
COGREQ50853,Requirement
GERRES31915,Responsibility
GERSSK10284,Responsibility
HONREQ6440,Requirement
GEREDU19517,Education
GERREQ10137,Responsibility
INDEXP22623,Experience
UAEEXP33563,Experience
HONEXP45113,Responsibility
COGSSK33457,SoftSkill
GEREDU50159,Education
PHESKL15641,Requirement
PHEREQ1541,Requirement
INDRES14243,Responsibility
COGEXP18668,Experience
PHEREQ23359,Requirement
GERRES20197,Requirement
UAERES27192,Requirement
INDREQ8542,Requirement
UAEREQ22113,Responsibility
HONRES44865,Requirement
HONREQ10648,Requirement
PHEREQ9567,Requirement
HONEDU29281,SoftSkill
HONRES21671,Responsibility
HONSSK36675,SoftSkill
UAEEXP9613,Experience
PHEREQ52632,Experience
GERSSK51751,Requirement
PHESSK34600,Requirement
HONREQ13959,SoftSkill
INDEDU17525,Requirement
PHERES25249,Responsibility
HONEXP2869,Experience
GEREDU52446,Education
PHERES20954,Responsibility
PHEREQ10696,Responsibility
PHERES17118,Responsibility
HONEXP45275,Experience
COGEXP42233,Experience
COGEDU4346,Education
PHESKL12073,SoftSkill
COGRES2266,Responsibility
GERREQ18627,Requirement
UAERES46527,Responsibility
GEREXP6063,Experience
COGREQ8905,Requirement
UAEREQ24444,Responsibility
INDRES1729,Responsibility
INDRES38577,Responsibility
UAEREQ10433,SoftSkill
UAEREQ20291,Responsibility
GERREQ27001,Responsibility
HONRES13766,Responsibility
INDRES2588,Responsibility
UAERES11570,Responsibility
COGSSK20627,Requirement
UAESSK25523,Requirement
HONRES14785,Responsibility
PHEEXP32803,Experience
INDREQ1406,Requirement
HONRES39843,Responsibility
UAEEXP18350,Experience
UAEREQ12804,Responsibility
PHESSK11762,Requirement
HONEXP33247,Requirement
PHEREQ32002,Responsibility
PHERES5318,Responsibility
COGSSK20953,Skill
HONSKL38136,SoftSkill
UAESSK948,Requirement
COGEXP41717,Experience
GERRES2785,Responsibility
COGRES3850,Responsibility
PHESSK33624,Requirement
INDEDU29589,Education
UAEREQ25932,Requirement
PHEEDU8629,Education
COGRES27998,Responsibility
COGSSK49964,SoftSkill
HONEXP19193,Experience
UAESSK21272,Skill
COGREQ25206,SoftSkill
PHESSK9202,Requirement
COGSKL5663,Responsibility
INDRES17065,Responsibility
UAEREQ20193,Requirement
COGRES17942,Responsibility
HONREQ37473,Responsibility
HONREQ48706,Responsibility
HONREQ2962,Requirement
HONSKL10520,Requirement
INDREQ9262,Requirement
COGEDU44150,Education
INDRES53200,Responsibility
GERSSK24885,SoftSkill
GERSKL40465,SoftSkill
HONSSK6795,Requirement
HONEXP29525,Experience
PHESKL7564,Requirement
HONREQ19096,Requirement
UAESKL10749,Requirement
INDRES52433,Responsibility
PHEEXP15269,Experience
PHESKL1525,Responsibility
COGSKL13904,Skill
PHEREQ28071,Skill
GEREXP34973,Experience
GERREQ2746,Skill
UAEEDU15244,Education
PHERES35102,Responsibility
UAERES42976,Responsibility
INDREQ51704,Requirement
GERREQ12034,Responsibility
COGRES49009,Responsibility
HONRES48199,Requirement
GERRES31807,Responsibility
HONSSK30497,Requirement
HONRES35654,Responsibility
GEREXP15182,Experience
UAEREQ34054,Requirement
PHERES53019,Responsibility
HONEXP38855,Experience
PHESSK6255,SoftSkill
HONEXP27787,Experience
COGEDU3248,Education
PHEREQ28195,Requirement
GERREQ40261,Requirement
PHESKL30668,Requirement
COGSKL28632,Skill
UAERES14503,Responsibility
UAESKL2483,Requirement
PHEREQ10728,Requirement
HONRES33035,Responsibility
PHESKL4871,Skill
INDREQ4368,Skill
GERREQ22641,Requirement
HONSKL30425,Requirement
UAEEDU13676,Requirement
HONEDU39025,Education
PHERES9572,Responsibility
PHESSK18851,SoftSkill
UAERES4031,Responsibility
UAEREQ679,Responsibility
GERRES11600,Responsibility
INDREQ52566,Requirement
PHERES15068,SoftSkill
GERREQ17354,SoftSkill
COGSKL41806,Skill
UAEEXP36934,Experience
GERSKL2427,Requirement
UAESKL14183,Requirement
GERRES11076,Responsibility
GERSKL49712,Responsibility
HONRES5453,Responsibility
COGSSK21313,Responsibility
UAERES15700,Skill
INDRES9525,Responsibility
COGSKL45651,Responsibility
INDREQ24534,Requirement
COGSKL45114,Skill
INDREQ18720,Responsibility
GERREQ24982,SoftSkill
INDREQ34833,Responsibility
UAEEXP10070,Experience
GERSKL10064,Experience
HONSSK5323,SoftSkill
COGSSK6220,SoftSkill
HONREQ11073,Experience
PHESKL8178,Requirement
GERSKL41175,Skill
GERREQ7350,Requirement
INDREQ40140,Requirement
COGREQ8383,Requirement
HONEXP2642,Experience
COGRES20852,Responsibility
HONRES52562,Responsibility
GEREXP12911,Experience
GERREQ13264,SoftSkill
PHERES29949,Responsibility
PHEREQ49007,Skill
UAESSK1939,Requirement
GEREDU20055,Requirement
INDSSK37909,Requirement
PHERES31037,Responsibility
COGREQ21599,Responsibility
PHERES12920,Responsibility
GERSKL25085,SoftSkill
PHERES5582,Responsibility
PHERES12681,Responsibility
COGRES13868,Responsibility
INDREQ28020,Requirement
UAESKL3126,Requirement
HONEXP31499,Experience
COGSSK12267,SoftSkill
UAESKL28586,Requirement
UAERES16943,Responsibility
UAEEXP10695,Experience
UAEREQ37135,Responsibility
HONREQ17920,Requirement
UAESSK18898,SoftSkill
COGREQ33468,Requirement
HONSSK10482,SoftSkill
HONRES16701,Requirement
UAERES22674,Responsibility
HONSSK42061,Requirement
HONEXP48628,Experience
HONSKL43554,Requirement
INDSKL40570,Responsibility
HONREQ20383,Requirement
UAEREQ3146,Requirement
GERREQ505,Requirement
COGRES5067,Responsibility
GEREXP25024,Experience
COGREQ24124,Requirement
INDSKL3897,Requirement
INDSSK4957,SoftSkill
HONREQ39611,SoftSkill
HONRES31659,Responsibility
GERSSK32043,SoftSkill
INDEDU45689,Education
UAEEXP47428,Experience
COGSSK16564,Requirement
PHEREQ39803,Requirement
HONREQ21263,Requirement
COGSKL19012,Responsibility
INDREQ32034,Requirement
HONREQ45040,Requirement
INDREQ19455,Responsibility
PHEEXP16364,Experience
INDEXP13782,Experience
HONRES14953,Responsibility
PHEEDU16728,Requirement
UAESSK10084,SoftSkill
INDEDU19213,Experience
INDREQ52250,Experience
GERRES8740,Responsibility
UAEREQ44257,Requirement
INDSKL10840,Skill
INDREQ48729,Requirement
COGEXP2781,Experience
INDRES24255,Responsibility
UAEREQ29917,SoftSkill
COGSKL5252,Skill
UAEREQ25212,Requirement
UAEREQ30251,Responsibility
UAEEXP26138,Experience
COGEXP19682,Experience
INDREQ18014,Requirement
HONEXP19698,Experience
PHEREQ29084,Requirement
GERREQ14812,Requirement
GERREQ8703,Responsibility
HONEXP12767,Experience
HONREQ10319,Requirement
INDRES11466,Responsibility
INDREQ30362,Requirement
UAEREQ49994,Requirement
HONREQ41730,Requirement
UAESKL12492,Requirement
COGRES49055,Responsibility
HONRES52265,Responsibility
COGRES33803,Responsibility
HONRES10691,Responsibility
HONEXP11881,Experience
PHERES11060,Responsibility
PHESKL9132,Skill
COGEDU26160,Education
COGSSK25779,Responsibility
UAESKL12192,Responsibility
UAEREQ37970,Requirement
INDSKL3993,Requirement
PHESSK6066,Responsibility
GERSSK49070,Skill
COGEXP1945,Experience
PHERES1270,Responsibility
COGRES7206,Responsibility
PHEREQ37106,Requirement
HONEDU29860,Education
UAEREQ28953,Responsibility
UAEEXP49839,Requirement
UAEEDU10526,Education
GERSKL47071,Skill
PHEREQ51705,Skill
COGRES42350,Responsibility
GEREXP17247,Experience
GERRES17021,Responsibility
COGSKL13360,Requirement
HONEXP11823,Experience
GEREDU19640,Education
HONRES49030,Responsibility
HONRES41375,Responsibility
COGREQ11680,Responsibility
INDSSK32423,SoftSkill
HONRES43179,Responsibility
INDSKL42274,Requirement
GERSSK1269,Requirement
HONEDU4789,Education
INDSKL3920,Skill
HONRES9657,Responsibility
UAERES22919,Responsibility
GEREDU41333,SoftSkill
INDRES18904,Responsibility
UAEEXP3573,Experience
COGEDU1345,Education
INDREQ48446,Requirement
HONREQ17012,Requirement
COGREQ32382,Requirement
GERSSK29211,SoftSkill
UAERES17768,Responsibility
PHESSK3048,SoftSkill
PHESSK16040,SoftSkill
HONSSK5379,Requirement
INDEDU6353,Education
HONSSK2092,Requirement
COGEXP20600,Experience
COGRES41444,Responsibility
UAERES1382,Responsibility
UAEEXP40724,Experience
INDSKL2123,SoftSkill
UAERES26445,Responsibility
INDRES17031,Responsibility
COGRES26886,Responsibility
UAEREQ19547,Requirement
HONSSK46491,SoftSkill
INDSKL8510,Responsibility
GERREQ13762,SoftSkill
COGREQ50092,Requirement
GERSKL4142,Responsibility
GERRES409,Responsibility
INDSSK36540,Requirement
PHESKL1539,SoftSkill
INDREQ34428,Education
INDRES13356,Responsibility
COGREQ20346,Requirement
INDREQ46753,Responsibility
INDRES12725,Responsibility
UAEREQ31059,Requirement
UAEEXP46520,Responsibility
INDSKL38900,Requirement
GERRES15001,Responsibility
COGREQ1994,Requirement
HONRES15009,Responsibility
HONREQ43740,Skill
HONREQ17512,Education
UAERES17578,Responsibility
COGEDU165,SoftSkill
HONEDU21812,Requirement
HONRES17684,Responsibility
UAERES44745,Responsibility
INDSSK34044,SoftSkill
INDRES15773,Responsibility
PHEEDU42433,Education
PHESKL15375,Requirement
GEREDU16961,Education
PHEREQ48247,Requirement
HONRES3346,Responsibility
PHEEXP22944,Experience
UAERES11587,Responsibility
PHESSK39777,Requirement
UAERES41272,Responsibility
GERREQ28663,Requirement
INDSKL20387,Requirement
PHERES28633,Skill
HONSKL13351,SoftSkill
HONEXP24730,Responsibility
INDRES30229,Responsibility
HONRES13673,Responsibility
GERSSK2064,SoftSkill
GEREXP5333,Requirement
UAEEXP15655,Experience
GERSSK9766,Responsibility
GERREQ51690,Responsibility
PHEREQ39287,Requirement
INDRES49306,Responsibility
COGEXP5951,Experience
GERSKL21396,Skill
UAEREQ14401,Responsibility
INDREQ12252,Requirement
HONSKL48035,Requirement
INDSSK9432,SoftSkill
GERRES46761,Responsibility
HONSSK9139,Skill
UAESSK36318,SoftSkill
INDEXP48958,Experience
UAEEXP20081,Experience
UAESKL11991,Skill
COGEXP6326,Experience
HONREQ50794,SoftSkill
HONSSK6066,SoftSkill
COGRES3972,Responsibility
GERSSK23721,Requirement
INDREQ17100,Responsibility
HONRES35155,Responsibility
HONREQ39369,Responsibility
HONEDU1983,Education
INDREQ12036,Requirement
PHEREQ40585,Requirement
COGRES16260,Responsibility
COGSKL12772,Requirement
INDRES39636,Responsibility
UAEREQ14194,Requirement
